experiment,category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
1.3,multiclass,Random Forest,100,0.1,1,20,50,0.0
1.3,multiclass,Random Forest,100,0.1,1,20,100,0.0
1.3,multiclass,Random Forest,100,0.1,1,20,200,0.0
1.3,multiclass,Random Forest,100,0.1,1,20,400,0.0
1.3,multiclass,Random Forest,100,0.1,1,20,800,0.0
1.3,multiclass,Random Forest,100,0.1,1,30,50,0.0
1.3,multiclass,Random Forest,100,0.1,1,30,100,0.0
1.3,multiclass,Random Forest,100,0.1,1,30,200,0.0
1.3,multiclass,Random Forest,100,0.1,1,30,400,0.0
1.3,multiclass,Random Forest,100,0.1,1,30,800,0.0
1.3,multiclass,Random Forest,100,0.1,1,40,50,0.0
1.3,multiclass,Random Forest,100,0.1,1,40,100,0.0
1.3,multiclass,Random Forest,100,0.1,1,40,200,0.0
1.3,multiclass,Random Forest,100,0.1,1,40,400,0.0
1.3,multiclass,Random Forest,100,0.1,1,40,800,0.0
1.3,multiclass,Random Forest,100,0.1,1,50,50,0.0
1.3,multiclass,Random Forest,100,0.1,1,50,100,0.0
1.3,multiclass,Random Forest,100,0.1,1,50,200,0.0
1.3,multiclass,Random Forest,100,0.1,1,50,400,0.0
1.3,multiclass,Random Forest,100,0.1,1,50,800,0.0
1.3,multiclass,Random Forest,100,0.1,2,20,50,0.0
1.3,multiclass,Random Forest,100,0.1,2,20,100,0.0
1.3,multiclass,Random Forest,100,0.1,2,20,200,0.0
1.3,multiclass,Random Forest,100,0.1,2,20,400,0.0
1.3,multiclass,Random Forest,100,0.1,2,20,800,0.0
1.3,multiclass,Random Forest,100,0.1,2,30,50,0.0
1.3,multiclass,Random Forest,100,0.1,2,30,100,0.0
1.3,multiclass,Random Forest,100,0.1,2,30,200,0.0
1.3,multiclass,Random Forest,100,0.1,2,30,400,0.0
1.3,multiclass,Random Forest,100,0.1,2,30,800,0.0
1.3,multiclass,Random Forest,100,0.1,2,40,50,0.0
1.3,multiclass,Random Forest,100,0.1,2,40,100,0.0
1.3,multiclass,Random Forest,100,0.1,2,40,200,0.0
1.3,multiclass,Random Forest,100,0.1,2,40,400,0.0
1.3,multiclass,Random Forest,100,0.1,2,40,800,0.0
1.3,multiclass,Random Forest,100,0.1,2,50,50,0.0
1.3,multiclass,Random Forest,100,0.1,2,50,100,0.0
1.3,multiclass,Random Forest,100,0.1,2,50,200,0.0
1.3,multiclass,Random Forest,100,0.1,2,50,400,0.0
1.3,multiclass,Random Forest,100,0.1,2,50,800,0.0
1.3,multiclass,Random Forest,100,0.1,4,20,50,0.0
1.3,multiclass,Random Forest,100,0.1,4,20,100,0.0
1.3,multiclass,Random Forest,100,0.1,4,20,200,0.0
1.3,multiclass,Random Forest,100,0.1,4,20,400,0.0
1.3,multiclass,Random Forest,100,0.1,4,20,800,0.0
1.3,multiclass,Random Forest,100,0.1,4,30,50,0.0
1.3,multiclass,Random Forest,100,0.1,4,30,100,0.0
1.3,multiclass,Random Forest,100,0.1,4,30,200,0.0
1.3,multiclass,Random Forest,100,0.1,4,30,400,0.0
1.3,multiclass,Random Forest,100,0.1,4,30,800,0.0
1.3,multiclass,Random Forest,100,0.1,4,40,50,0.0
1.3,multiclass,Random Forest,100,0.1,4,40,100,0.0
1.3,multiclass,Random Forest,100,0.1,4,40,200,0.0
1.3,multiclass,Random Forest,100,0.1,4,40,400,0.0
1.3,multiclass,Random Forest,100,0.1,4,40,800,0.0
1.3,multiclass,Random Forest,100,0.1,4,50,50,0.0
1.3,multiclass,Random Forest,100,0.1,4,50,100,0.0
1.3,multiclass,Random Forest,100,0.1,4,50,200,0.0
1.3,multiclass,Random Forest,100,0.1,4,50,400,0.0
1.3,multiclass,Random Forest,100,0.1,4,50,800,0.0
1.3,multiclass,Random Forest,100,0.1,8,20,50,0.0
1.3,multiclass,Random Forest,100,0.1,8,20,100,0.0
1.3,multiclass,Random Forest,100,0.1,8,20,200,0.0
1.3,multiclass,Random Forest,100,0.1,8,20,400,0.0
1.3,multiclass,Random Forest,100,0.1,8,20,800,0.0
1.3,multiclass,Random Forest,100,0.1,8,30,50,0.0
1.3,multiclass,Random Forest,100,0.1,8,30,100,0.0
1.3,multiclass,Random Forest,100,0.1,8,30,200,0.0
1.3,multiclass,Random Forest,100,0.1,8,30,400,0.0
1.3,multiclass,Random Forest,100,0.1,8,30,800,0.0
1.3,multiclass,Random Forest,100,0.1,8,40,50,0.0
1.3,multiclass,Random Forest,100,0.1,8,40,100,0.0
1.3,multiclass,Random Forest,100,0.1,8,40,200,0.0
1.3,multiclass,Random Forest,100,0.1,8,40,400,0.0
1.3,multiclass,Random Forest,100,0.1,8,40,800,0.0
1.3,multiclass,Random Forest,100,0.1,8,50,50,0.0
1.3,multiclass,Random Forest,100,0.1,8,50,100,0.0
1.3,multiclass,Random Forest,100,0.1,8,50,200,0.0
1.3,multiclass,Random Forest,100,0.1,8,50,400,0.0
1.3,multiclass,Random Forest,100,0.1,8,50,800,0.0
1.3,multiclass,Random Forest,100,1,1,20,50,0.13793103448275862
1.3,multiclass,Random Forest,100,1,1,20,100,0.13793103448275862
1.3,multiclass,Random Forest,100,1,1,20,200,0.2413793103448276
1.3,multiclass,Random Forest,100,1,1,20,400,0.27586206896551724
